Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,V,WMT
2016-02-18,21.867353439331055,26.25,35.661624908447266,80.10952758789062,44.62135314941406,46.18817138671875,0.7328353524208069,11.118000030517578,66.79957580566406,17.891916275024414
2016-02-19,21.81737518310547,26.7450008392334,35.89025115966797,80.628173828125,44.629066467285156,45.860713958740234,0.7425931692123413,11.10533332824707,67.07150268554688,18.042600631713867
2016-02-22,22.008201599121094,27.975000381469727,36.23517990112305,81.0848617553711,45.20796585083008,46.59527587890625,0.7689402103424072,11.849332809448242,68.50609588623047,18.313261032104492
2016-02-23,21.510690689086914,27.64699935913086,35.650691986083984,80.56626892089844,43.31690216064453,45.2943229675293,0.7708917856216431,11.814000129699707,67.65284729003906,18.550445556640625
2016-02-24,21.831005096435547,27.70199966430664,35.830116271972656,81.24742126464844,43.33233642578125,45.45361328125,0.7762590050697327,11.933333396911621,67.37155151367188,18.72902488708496
2016-02-25,21.980932235717773,27.75749969482422,36.23866271972656,82.34664916992188,44.00386047363281,46.10851287841797,0.7779665589332581,12.495332717895508,68.70303344726562,18.98574447631836
2016-02-26,22.0150146484375,27.761499404907227,36.02693176269531,81.88216400146484,44.41294860839844,45.4005241394043,0.7728437185287476,12.689332962036133,68.19670104980469,18.558815002441406
2016-02-29,21.96503448486328,27.625999450683594,35.647212982177734,81.44095611572266,43.45583724975586,45.02882766723633,0.767824113368988,12.795332908630371,67.87789154052734,18.511375427246094
2016-03-01,22.837371826171875,28.95199966430664,36.88727569580078,82.99685668945312,45.69422912597656,46.533329010009766,0.8018572330474854,12.423333168029785,69.9876480102539,18.544864654541016
2016-03-02,22.88734245300293,29.010499954223633,36.75357437133789,82.85752868652344,46.126468658447266,46.86076736450195,0.8065091967582703,12.555999755859375,69.66885375976562,18.475099563598633
2016-03-03,23.057720184326172,28.874500274658203,36.36142349243164,82.55563354492188,46.280853271484375,46.32978439331055,0.7994090914726257,13.049332618713379,69.30314636230469,18.455568313598633
2016-03-04,23.400753021240234,28.756999969482422,36.29334259033203,82.43951416015625,46.350318908691406,46.04656982421875,0.7969604134559631,13.402667045593262,69.29377746582031,18.634151458740234
2016-03-07,23.14177131652832,28.139999389648438,35.427528381347656,82.62532043457031,46.26541519165039,45.16157913208008,0.7918186783790588,13.685999870300293,67.45594787597656,18.94388771057129
2016-03-08,22.95094871520996,28.01300048828125,35.46381378173828,82.22276306152344,45.37005615234375,45.71027374267578,0.7773733139038086,13.506667137145996,66.2182388305664,18.98574447631836
2016-03-09,22.971397399902344,27.973499298095703,36.05427169799805,82.70269012451172,45.63248062133789,46.763427734375,0.7768835425376892,13.914667129516602,66.27447509765625,18.982933044433594
2016-03-10,22.982755661010742,27.946500778198242,36.3902587890625,82.9349136352539,45.238826751708984,46.064266204833984,0.775659441947937,13.678667068481445,65.8431625366211,18.949201583862305
